종목코드,종목명,시장구분,시가총액,PER,20D_Avg_Trading_Val,OPM(%),ROA(%),ROE(%),PBR,F_Score,기준보고서,OPM_trend,ROA_trend,ROE_trend,PBR_trend,PER_trend,연도_5y,매출액_5y,영업이익_5y,경상이익_5y,경상이익률_5y,CFO_5y,CFI_5y,CFF_5y,FCF_5y,부채비율_5y,당좌비율_5y,이자보상배율_5y,유보율_5y,매출성장률_5y,매출채권회전율_5y,재고자산회전율_5y,업종매칭_ECOS코드,업종매칭명,매출채권회전율_업계평균,재고자산회전율_업계평균,ROIC(%),매출액_최근분기YoY(%),영업이익_최근분기YoY(%),연구개발비율(%),R&D최소기준(%)
031310,아이즈비전,KOSDAQ,30014370859,6.96,57670924.7,2.36,0.44,0.67,0.14,3,2026-08-14,"[3.55, 0.56, 1.74, 2.36]","[-0.33, -0.36, 3.1, 0.44]","[-0.44, -0.44, 4.29, 0.67]","[0.5, 0.29, 0.21, 0.14]","[4.98, 20.78]","[2021, 2022, 2023, 2024, 2025]","[145025330102, 191621557326, 190968431347, 182782663558, 194376148403]","[8588728700, 6344360283, 6785523313, 1024814466, 3377631184]","[26509163269, -14951687915, 1867908652, 1346545013, 8893338614]","[18.28, -7.8, 0.98, 0.74, 4.58]","[-8733897796, -16653225950, 21364922753, 6175496999, 9443696996]","[-18958786204, 9590024441, -7325982606, -7211850667, -16716663629]","[20558504176, -2580517941, 1156944264, -7229763080, 19138291980]","[-27692684000, -7063201509, 14038940147, -1036353668, -7272966633]","[48.75, 49.89, 33.92, 24.42, 38.44]","[137.33, 98.78, 146.92, 217.69, 109.04]","[157.84, 23.55, 13.99, 1.69, 8.28]","[0.0, 0.0, 0.0, 0.0, 0.0]","[7.22, 32.13, -0.34, -4.29, 6.34]","[5.46, 7.37, 6.86, 7.24, 8.22]","[4.74, 3.6, 3.28, 3.91, 4.33]",J61,J61 우편 및 통신업,8.15,74.71,1.83,12.89,47.73,,
075970,동국알앤에스,KOSDAQ,29955200000,41.74,24747239.8,2.55,0.55,0.85,0.36,6,2026-08-14,"[1.92, 1.03, 3.05, 2.55]","[0.54, 1.36, 0.46, 0.55]","[0.84, 2.12, 0.71, 0.85]","[0.81, 0.58, 0.51, 0.36]","[96.12, 27.34, 71.81, 42.82]","[2021, 2022, 2023, 2024, 2025]","[104140900057, 118181742675, 108390541218, 110359936194, 110734618130]","[2770196728, 4205681903, 2084942034, 1137751280, 3378074057]","[3462962698, 4501651454, 302395319, 835037813, 891591300]","[3.33, 3.81, 0.28, 0.76, 0.81]","[-3770206100, 6569692569, 6232611273, 5607855299, 6726233785]","[-6230433585, 5352897635, -3505869503, -2271852569, -933560277]","[1276034124, -6534905841, -2996132105, -2025525784, -4741840623]","[-10000639685, 11922590204, 2726741770, 3336002730, 5792673508]","[62.85, 59.26, 56.53, 55.79, 53.27]","[72.64, 89.46, 86.48, 88.98, 95.06]","[6.1, 4.59, 1.56, 0.89, 3.71]","[316.1, 331.15, 321.85, 321.4, 317.9]","[11.52, 13.48, -8.28, 1.82, 0.34]","[4.39, 5.09, 4.98, 5.43, 5.21]","[3.11, 2.93, 2.74, 2.94, 3.14]",C239,C239 기타 비금속 광물제품,6.23,7.66,2.96,3.14,-42.59,1.05,5.0
193250,링크드,KOSDAQ,29946409920,2.79,344742366.35,-11.9,14.82,19.99,0.46,3,2026-08-14,"[-21.95, 0.0, 0.0, -11.9]","[-15.1, 0.0, 0.0, 14.82]","[-16.77, 0.0, 0.0, 19.99]","[0.73, 0.61, 0.46, 0.46]",[2.31],"[2021, 2022, 2023, 2024, 2025]","[38394217330, 30233618983, 20171254674, 14078981236, 10455279389]","[-2271492217, -2430395776, -4428502767, 0, 0]","[-1300729415, 6498963672, -12809453883, -17240575683, -2987104074]","[-3.39, 21.5, -63.5, -122.46, -28.57]","[4273995045, 4891708548, 3283492900, -4717757502, -7349238923]","[-7204923121, 1133310757, -2927256769, -1184685957, -6117542621]","[6925652937, -4555590546, 1511491650, -3778919029, 6673915802]","[-2930928076, 6025019305, 356236131, -5902443459, -13466781544]","[35.07, 13.04, 11.03, 15.64, 20.08]","[145.51, 276.07, 363.84, 250.34, 158.16]","[-113.57, -162.03, 0.0, 0.0, 0.0]","[-457.4, 0.0, 0.0, 0.0, 0.0]","[26.56, -21.25, -33.28, -30.2, -25.74]","[7.77, 6.24, 5.46, 6.53, 4.51]","[4.6, 4.61, 6.41, 4.63, 2.18]",C262,"C261,2 반도체 및 전자부품",6.7,8.89,-2.21,65.64,42.06,,10.0
079170,한창산업,KOSDAQ,29848000000,7.13,77870177.5,3.36,4.52,5.56,0.4,3,2026-08-13,"[2.34, 9.27, 8.0, 3.36]","[1.82, 7.85, 7.62, 4.52]","[2.52, 10.12, 9.08, 5.56]","[0.7, 0.52, 0.47, 0.4]","[27.63, 5.12, 5.13, 7.13]","[2021, 2022, 2023, 2024, 2025]","[73739923344, 99300011205, 66951087089, 94639979407, 98562693505]","[3245497259, 7107463717, 1568850912, 8769285738, 7885301834]","[4385947985, 7413140316, 1392988192, 8472407701, 8191105095]","[5.95, 7.47, 2.08, 8.95, 8.31]","[-3229462590, 6623131417, 12727530069, 9981417715, 6057378302]","[1079988899, -5323638495, -11527929407, -5963650124, -5224192270]","[1553318360, -18970930, -901669400, -5296475520, -1212366340]","[-2149473691, 1299492922, 1199600662, 4017767591, 833186032]","[19.73, 21.45, 38.39, 28.85, 19.15]","[523.67, 444.59, 159.21, 212.92, 284.47]","[138.59, 51.85, 6.29, 56.67, 26995.03]","[2069.21, 2280.8, 2280.37, 2494.56, 2692.4]","[31.01, 34.66, -32.58, 41.36, 4.14]","[5.5, 6.09, 4.96, 7.83, 6.91]","[3.94, 4.35, 2.37, 2.87, 3.65]",C242,C242 1차 비철금속,10.46,5.49,3.55,-15.72,-67.43,1.19,5.0
328380,솔트웨어,KOSDAQ,29740088700,103.33,346278491.5,-0.79,0.78,1.24,1.32,4,2026-08-13,"[-0.18, -2.95, 0.89, -0.79]","[2.09, -0.43, 2.18, 0.78]","[3.31, -0.68, 3.59, 1.24]","[2.17, 1.29, 1.21, 1.32]","[65.5, 33.57, 105.89]","[2022, 2023, 2024, 2025]","[31349477155, 49340647407, 57869530985, 63674240726]","[-613214891, -88856956, -1709290119, 566164265]","[-5207717174, 570504732, -620924791, 563495067]","[-16.61, 1.16, -1.07, 0.88]","[-1012714655, 1526547048, 610164847, 70324925]","[2744293902, 2292644903, -3090086390, 1048465273]","[2695497398, -3064863224, 251809132, -243099408]","[1731579247, 3819191951, -2479921543, 1118790198]","[66.16, 58.75, 59.08, 64.6]","[409.3, 221.2, 153.43, 161.17]","[-7.19, -1.18, -305.06, 29.08]","[441.36, 570.45, 570.05, 595.69]","[0.0, 57.39, 17.29, 10.03]","[26.19, 29.03, 34.72, 33.96]","[60.79, 54.01, 59.89, 140.67]",J62,"J62 컴퓨터 프로그래밍, 시스템 통합 및 관리업",5.19,49.01,-2.89,38.67,-953.23,,10.0
038620,위즈코프,KOSDAQ,29701096173,2.09,37293196.55,4.02,11.99,14.38,0.28,6,2026-08-14,"[1.16, 2.67, 2.21, 4.02]","[1.36, 0.97, 4.03, 11.99]","[1.84, 1.22, 4.78, 14.38]","[0.69, 0.63, 0.46, 0.28]","[37.81, 52.22, 9.63, 1.93]","[2021, 2022, 2023, 2024, 2025]","[35478283378, 41213941237, 56065934824, 104651520953, 112636294223]","[812089256, 1447122656, 647813712, 2790810913, 2490161826]","[-4694565917, 5053489938, 1898071087, 1618224527, 6981960896]","[-13.23, 12.26, 3.39, 1.55, 6.2]","[1696590285, 1005636456, 2335925536, 7255949126, 5573153714]","[8121944281, -3223827571, -12179150343, -4420743055, -7819391359]","[-934020833, 5607438676, 9337906888, -8481154655, -3221658410]","[9818534566, -2218191115, -9843224807, 2835206071, -2246237645]","[13.8, 11.68, 35.01, 24.93, 18.8]","[1388.58, 2602.28, 173.01, 222.06, 473.21]","[10.38, 0.0, 82.29, 0.0, 0.0]","[71.25, 72.04, 76.34, 74.59, 84.98]","[25.78, 16.17, 36.04, 86.66, 7.63]","[84.57, 86.68, 41.02, 42.37, 45.37]","[54.68, 62.5, 62.92, 71.86, 73.16]",G47,G47 소매업(자동차 제외),15.61,12.08,4.39,-1.3,106.31,,
318010,팜스빌,KOSDAQ,29497137360,9.87,11743675.75,-6.14,4.42,4.53,0.44,6,2026-08-20,"[7.63, -1.54, -5.29, -6.14]","[4.64, 2.36, 4.24, 4.42]","[5.17, 2.45, 4.36, 4.53]","[1.07, 0.46, 0.41, 0.44]","[20.74, 18.76, 9.38, 9.77]","[2021, 2022, 2023, 2024, 2025]","[39027506833, 26113221456, 21394730375, 16724977154, 12728245936]","[6159273248, 4062759172, 1632976195, -258082234, -673132038]","[6164273167, 5191974582, 3966419057, 1829833599, 3590711303]","[15.79, 19.88, 18.54, 10.94, 28.21]","[8272837609, 5203275184, 4651316936, -346559887, 1893776066]","[-2599703612, 521261045, -10672012266, 15611259934, -17224236565]","[-1214984429, -1519494004, -6715556506, -2960130369, -781929115]","[5673133997, 5724536229, -6020695330, 15264700047, -15330460499]","[25.3, 19.42, 11.35, 3.89, 2.94]","[613.19, 652.15, 752.3, 1808.9, 2104.4]","[87.22, 27.23, 10.44, -5.4, -753.07]","[868.04, 952.83, 1014.51, 1013.71, 1061.86]","[-0.97, -33.09, -18.07, -21.83, -23.9]","[17.3, 11.38, 12.66, 13.9, 12.82]","[2.85, 2.99, 3.16, 2.64, 2.73]",C108,C108 기타 식품,9.59,7.04,-0.83,-22.08,-44.41,,5.0
363260,모비데이즈,KOSDAQ,29462012404,17.96,107973247.95,9.37,1.65,4.6,0.6,6,2026-08-12,"[-7.97, 0.85, 10.16, 9.37]","[-0.82, -1.47, 2.46, 1.65]","[-1.87, -3.71, 6.32, 4.6]","[2.13, 1.17, 1.04, 0.6]","[16.46, 13.0]","[2021, 2022, 2023, 2024, 2025]","[0, 16050403622, 23890581882, 37232287419, 44359105328]","[-69478000, 4586103471, -1902922259, 315014042, 4506603704]","[-44842539, -6161115982, -1887291443, -1968444180, 3984885354]","[0.0, -38.39, -7.9, -5.29, 8.98]","[-56688767, 5364539674, -17708373772, -2353180387, 22716622148]","[-12000000000, -14725584697, -8704732988, 7034300565, -2408706233]","[11804195500, 1246191144, 17146286271, -3952412151, -2010598576]","[-12056688767, -9361045023, -26413106760, 4681120178, 20307915915]","[15.34, 113.03, 128.86, 151.37, 157.31]","[72742.39, 163.46, 119.73, 110.76, 113.63]","[0.0, 915.31, -4.48, 0.39, 5.89]","[1756.94, 149.64, 146.78, 134.86, 151.49]","[0.0, 0.0, 48.85, 55.85, 19.14]","[0.0, 0.76, 0.51, 0.65, 0.78]","[0.0, -0.12, 10.96, 11.22, 12.54]",M713,M713 광고업,4.54,64.3,15.94,6.79,16.94,,
310870,디와이씨,KOSDAQ,29420131884,3.76,146354502.0,6.59,5.03,12.13,0.48,7,2026-08-14,"[7.47, 4.9, 4.61, 6.59]","[4.13, 0.61, 2.79, 5.03]","[8.64, 1.24, 6.81, 12.13]","[0.74, 0.7, 0.51, 0.48]","[8.53, 56.1, 7.43, 3.97]","[2021, 2022, 2023, 2024, 2025]","[87268255843, 120652617749, 122419662930, 100112472400, 111038786425]","[-430194245, 9560822452, 9142782188, 4903606294, 5122983201]","[-2836714775, 5398669555, 5222144321, 169531935, 3695958516]","[-3.25, 4.47, 4.27, 0.17, 3.33]","[-1522281281, 5558746476, 19424793258, 4875165169, 13127900489]","[-4286314373, -8046160197, -4906865698, -9377189532, -19160681484]","[-4900581185, 6995877088, -15586333663, 1446825982, 11901645306]","[-5808595654, -2487413721, 14517927560, -4502024363, -6032780995]","[150.98, 153.89, 109.32, 103.59, 143.59]","[49.45, 45.48, 46.48, 37.98, 44.02]","[-0.56, 0.0, 0.0, 0.0, 0.0]","[2263.16, 2559.25, 2772.11, 2753.43, 2909.4]","[11.85, 38.25, 1.46, -18.22, 10.91]","[6.67, 9.24, 8.86, 8.26, 9.66]","[2.64, 2.22, 2.42, 2.22, 2.29]",C303,"C302-4 자동차 차체 및 트레일러, 자동차 부품",5.61,12.57,12.79,41.86,694.6,,5.0
262840,아이퀘스트,KOSDAQ,29164787520,3.62,30413903.75,8.42,8.48,14.75,0.45,7,2026-08-12,"[9.04, 8.41, 9.81, 8.42]","[6.11, 6.84, 5.3, 8.48]","[7.17, 7.86, 9.95, 14.75]","[1.05, 0.81, 0.64, 0.45]","[14.65, 10.31, 6.48, 3.03]","[2021, 2022, 2023, 2024, 2025]","[15677472778, 26366936666, 40078912565, 40638997617, 43564251822]","[3608949612, 4351135368, 3624846623, 3418781244, 4275151300]","[3930611112, 3296390144, 4084025676, 3991780234, 5952954202]","[25.07, 12.5, 10.19, 9.82, 13.66]","[7100771162, 6960601442, 4416022401, 9361028750, 9172572052]","[-19075975074, -7070442976, -2366919281, -8172515752, -42549237376]","[17009934989, -1034206548, -1287791382, -2012589816, 41392839948]","[-11975203912, -109841534, 2049103120, 1188512998, -33376665324]","[27.25, 19.6, 17.41, 14.85, 87.53]","[267.41, 295.84, 361.72, 269.67, 198.96]","[187.27, 217.7, 133.45, 138.09, 6.96]","[4129.1, 4323.77, 4529.72, 2399.25, 2442.77]","[2.67, 68.18, 52.0, 1.4, 7.2]","[27.23, 18.85, 15.74, 17.04, 19.26]","[8082.82, 14930.84, 46353.58, 56928.66, 62744.87]",J582,J582 소프트웨어 개발 및 공급업,6.98,45.66,3.72,-2.05,-16.33,7.6,10.0
336060,웨이버스,KOSDAQ,28989430400,15.76,42280889.25,1.73,3.07,4.49,0.71,3,2026-08-14,"[10.38, 2.98, 2.84, 1.73]","[14.33, 5.98, 4.82, 3.07]","[20.05, 8.3, 6.4, 4.49]","[2.04, 1.51, 1.13, 0.71]","[10.15, 18.17, 17.71, 15.76]","[2022, 2023, 2024, 2025]","[40546670553, 48755717335, 56364920891, 70202813590]","[1784422368, 5059915724, 1677639649, 1991577750]","[-8236584782, 7763882654, 3236876094, 2466450462]","[-20.31, 15.92, 5.74, 3.51]","[4639892824, 4769318747, 5814255805, 7635552623]","[-2552959447, -10063975275, -358272545, -8189063384]","[-582905515, -469919718, -532338531, -716508809]","[2086933377, -5294656528, 5455983260, -553510761]","[47.17, 39.9, 38.73, 32.75]","[219.3, 234.59, 207.8, 252.97]","[88.83, 218.35, 39.43, 34.64]","[423.75, 624.2, 691.9, 748.87]","[0.0, 20.25, 15.61, 24.55]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",J582,J582 소프트웨어 개발 및 공급업,6.98,45.66,2.57,-11.03,56.05,,10.0
462980,아이지넷,KOSDAQ,28956285956,7.56,35846699.4,12.42,5.98,16.12,1.22,5,2026-08-20,"[1.51, 8.53, 12.42]","[0.8, 5.08, 5.98]","[2.65, 11.57, 16.12]","[1.72, 1.22]","[14.84, 7.55]","[2024, 2025]","[23340662328, 39018670597]","[352456597, 3329722972]","[432102020, 3297123095]","[1.85, 8.45]","[1409621430, 1616433015]","[-672654678, -8018963928]","[-541748755, 13133768203]","[736966752, -6402530913]","[233.75, 127.51]","[137.97, 167.4]","[3.3, 34.73]","[-581.47, -495.88]","[0.0, 67.17]","[8.56, 3.98]","[0.0, 0.0]",J63,J63 정보서비스업,10.65,120.99,22.96,18.57,-991.39,,10.0
115480,씨유메디칼,KOSDAQ,28857288180,2.97,69840743.8,23.96,6.6,11.56,0.36,6,2026-08-14,"[11.82, 19.2, 22.42, 23.96]","[-9.5, -3.03, 0.82, 6.6]","[-15.01, -5.3, 1.37, 11.56]","[0.95, 0.69, 0.56, 0.36]","[40.7, 3.13]","[2021, 2022, 2023, 2024, 2025]","[35402267064, 46957359252, 41803052141, 40629340409, 48222586383]","[7184031902, 11117955163, 4940532433, 7801018206, 10812879962]","[-15140415069, 10445882561, -7443155059, -2474227570, 1508971261]","[-42.77, 22.25, -17.81, -6.09, 3.13]","[490425308, 3121378844, 8275047035, 14072156893, 9686963710]","[-1518483043, -13969423457, -11476329453, -31869885902, -537617025]","[10239106720, 5300443857, 7037449833, 21084903450, -4218822697]","[-1028057735, -10848044613, -3201282418, -17797729009, 9149346685]","[48.6, 49.19, 57.97, 74.64, 67.01]","[287.87, 188.94, 91.19, 314.69, 423.54]","[11.27, 33.74, 17.13, 7.24, 7.65]","[110.67, 153.43, 119.47, 89.52, 90.98]","[25.01, 32.64, -10.98, -2.81, 18.69]","[6.01, 5.8, 4.8, 4.56, 4.27]","[2.03, 2.6, 2.13, 2.64, 3.59]",C27,"C27 의료, 정밀, 광학기기 및 시계",4.6,5.26,16.32,70.57,82.81,5.2,5.0
096630,에스코넥,KOSDAQ,28767897276,1.47,33960370.8,1.91,13.59,22.53,0.33,3,2026-08-14,"[2.89, 3.61, 4.76, 1.91]","[-0.64, -13.89, 20.92, 13.59]","[-1.75, -50.46, 40.27, 22.53]","[1.77, 0.96, 0.54, 0.33]","[1.33, 1.48]","[2021, 2022, 2023, 2024, 2025]","[181350412327, 200357859731, 275313638771, 289273100792, 278688408641]","[-8966863422, 5823347423, 7965692062, 10453546673, 13274075202]","[-15097093167, 6081969657, -3685494827, 16676288156, 35505798645]","[-8.32, 3.04, -1.34, 5.76, 12.74]","[1701598418, 9116547524, 10838705632, 10945454028, 18476607127]","[4008183610, -6935920451, -9864840661, -13721700618, 5968981946]","[-12342376045, 12299867105, -9754567598, 4605808175, -32500835323]","[5709782028, 2180627073, 973864971, -2776246590, 24445589073]","[243.73, 251.7, 172.09, 263.34, 92.44]","[83.02, 76.13, 93.96, 77.99, 98.36]","[-6.41, 4.13, 3.94, 3.32, 5.96]","[337.75, 365.93, 454.39, 297.9, 521.83]","[-2.06, 10.48, 37.41, 5.07, -3.66]","[7.16, 8.45, 7.06, 5.62, 5.74]","[18.22, 12.56, 10.1, 9.84, 13.27]",C264,C264 통신 및 방송 장비,6.6,6.94,5.39,-40.43,-254.78,,10.0
119500,포메탈,KOSDAQ,28611065280,15.78,79728658.75,3.03,2.83,3.5,0.55,4,2026-08-14,"[3.01, 2.29, 3.8, 3.03]","[2.91, 2.52, 3.47, 2.83]","[3.88, 3.13, 4.2, 3.5]","[0.91, 0.71, 0.8, 0.55]","[23.42, 22.68, 18.99, 15.79]","[2021, 2022, 2023, 2024, 2025]","[62089298680, 69599538303, 71095183868, 65149120698, 51114697557]","[2108558142, 2017778037, 2143509737, 1494959309, 1939868287]","[2060091354, 1749452443, 1962700599, 1543983495, 2063214797]","[3.32, 2.51, 2.76, 2.37, 4.04]","[803208988, 2749914033, 3794483959, 6862324859, 4881515575]","[-1363348700, -925033800, -844303346, -2734915555, -647576046]","[-291100991, -1493113792, -2475602556, -2136116497, -3333086804]","[-560139712, 1824880233, 2950180613, 4127409304, 4233939529]","[37.11, 39.19, 33.17, 24.29, 21.01]","[106.39, 96.6, 90.91, 131.77, 175.15]","[15.07, 9.17, 7.47, 7.74, 17.79]","[682.16, 702.36, 718.68, 732.63, 754.39]","[18.92, 12.1, 2.15, -8.36, -21.54]","[5.54, 5.55, 6.04, 6.53, 5.29]","[10.0, 8.31, 6.48, 6.42, 5.84]",C25,C25 금속가공제품(기계 및 가구 제외),5.43,7.91,2.87,-3.38,-31.67,,5.0
139670,키네마스터,KOSDAQ,28449402150,3.97,34508307.25,11.69,21.91,23.5,0.93,7,2026-08-14,"[11.1, 4.44, 7.55, 11.69]","[13.35, 18.12, 12.38, 21.91]","[15.73, 20.05, 13.46, 23.5]","[3.97, 1.85, 1.45, 0.93]","[25.24, 9.23, 10.75, 3.96]","[2021, 2022, 2023, 2024, 2025]","[26406395862, 19429769494, 16773679386, 13333948574, 12259444646]","[-1703005960, -16016522670, 1861579740, 592222129, 925499754]","[-1105082885, -13590547022, 2926761284, 4507171980, 3957361782]","[-4.18, -69.95, 17.45, 33.8, 32.28]","[-1739494717, -15158596469, 3970427006, 3484548653, 2926769728]","[-8942911775, -2016253975, -3666994074, -1703596236, -4898370319]","[10129421009, 7162729933, -397385633, -399210630, -267802740]","[-10682406492, -17174850444, 303432932, 1780952417, -1971600591]","[10.37, 71.22, 17.81, 10.63, 8.74]","[1351.4, 1351.28, 738.99, 1643.79, 2115.27]","[0.0, 0.0, 142.02, 41.3, 86.3]","[248.5, 31.33, 127.85, 197.97, 246.91]","[-11.4, -26.42, -13.67, -20.51, -8.06]","[14.84, 12.53, 13.45, 10.66, 10.03]","[0.0, 0.0, 0.0, 0.0, 0.0]",J582,J582 소프트웨어 개발 및 공급업,6.98,45.66,4.32,-12.14,317.05,18.15,10.0
045300,성우테크론,KOSDAQ,28424197340,3.97,86943277.75,11.13,6.95,9.01,0.36,6,2026-08-14,"[-2.39, 2.84, 4.77, 11.13]","[-1.13, 2.28, 4.73, 6.95]","[-1.53, 3.18, 6.3, 9.01]","[0.6, 0.37, 0.41, 0.36]","[11.6, 6.51, 3.97]","[2021, 2022, 2023, 2024, 2025]","[43897687212, 44409948471, 33775629980, 41687064810, 40916515347]","[5474222599, 4833191541, -808211684, 1183990318, 1952258057]","[6408415165, 5135167441, -1549263495, 2604346292, 5211347483]","[14.6, 11.56, -4.59, 6.25, 12.74]","[8630166333, 4764400614, 2771497730, 5097144688, 7039298840]","[3411442088, -21167383979, -4677819704, -722254209, -819881251]","[-2378782640, -1403538551, -410323808, 1918445652, -4528169594]","[12041608421, -16402983365, -1906321974, 4374890479, 6219417589]","[41.54, 32.29, 35.79, 39.48, 33.23]","[178.65, 182.64, 119.45, 134.63, 125.97]","[25.63, 20.8, -2.41, 3.07, 6.23]","[850.36, 922.57, 874.7, 900.37, 973.0]","[15.78, 1.17, -23.95, 23.42, -1.85]","[7.86, 8.8, 6.55, 7.85, 7.87]","[20.57, 26.55, 15.82, 13.37, 14.51]",C262,"C261,2 반도체 및 전자부품",6.7,8.89,5.67,48.09,905.74,3.4,10.0
195500,마니커에프앤지,KOSDAQ,28408884000,10.58,473357060.2,2.73,2.14,3.33,0.35,8,2026-08-14,"[2.08, 3.57, 2.33, 2.73]","[1.95, 2.44, 1.77, 2.14]","[3.12, 3.87, 2.73, 3.33]","[0.74, 0.58, 0.57, 0.35]","[23.56, 15.0, 20.85, 10.57]","[2021, 2022, 2023, 2024, 2025]","[84928791193, 89362824959, 101217984830, 107702390835, 106758230980]","[47744857, -1722244334, 2104728180, 3844717913, 2485633089]","[-103223748, -129829716, 2368664309, 3606769388, 2506430166]","[-0.12, -0.15, 2.34, 3.35, 2.35]","[7843799578, -13534701279, 3062470332, 13774309779, -4939727472]","[-26880558959, 2441208546, -1245164490, -4851955342, -7714431906]","[15955995058, 14432894, 621274520, -311012993, -439758556]","[-19036759381, -11093492733, 1817305842, 8922354437, -12654159378]","[63.52, 59.56, 59.83, 58.46, 54.25]","[227.99, 114.8, 120.45, 113.93, 101.98]","[0.07, -2.43, 1.93, 3.09, 2.51]","[704.52, 700.55, 720.29, 749.15, 777.47]","[-7.98, 5.22, 13.27, 6.41, -0.88]","[4.55, 4.97, 6.26, 7.55, 8.81]","[6.84, 5.67, 4.96, 5.35, 4.43]",C10,C10 식료품,9.77,8.69,3.49,9.48,23.97,,5.0
364950,에이아이코리아,KOSDAQ,28000501875,8.84,88254033.5,-6.5,-1.01,-1.78,0.46,3,2026-08-14,"[7.69, 3.24, -6.5]","[14.31, -1.29, -1.01]","[27.76, -1.91, -1.78]","[1.2, 0.46]",[0],"[2024, 2025]","[114555344263, 86949654104]","[8813931719, 2819131422]","[14269025009, -2041564356]","[12.46, -2.35]","[-12001485363, 21310646270]","[5828292464, -12688692241]","[6608999336, -4123743167]","[-6173192899, 8621954029]","[93.93, 47.94]","[170.84, 218.44]","[11.43, 3.21]","[1140.3, 1232.15]","[0.0, -24.1]","[2.65, 3.08]","[242.61, 78.78]",C292,C292 특수 목적용 기계,4.79,5.0,-5.14,2.64,-158.7,,5.0
091340,S&K폴리텍,KOSDAQ,27971893190,3.1,62450430.0,6.91,6.2,11.5,0.18,7,2026-08-14,"[1.13, 4.61, 5.07, 6.91]","[-2.38, 5.86, 4.5, 6.2]","[-5.25, 11.78, 8.13, 11.5]","[0.31, 0.22, 0.19, 0.18]","[1.83, 2.35, 1.57]","[2021, 2022, 2023, 2024, 2025]","[330997088798, 336087453599, 251085148599, 330069974679, 310237496597]","[6746720401, 193581133, 2840405265, 15224073120, 15716717292]","[9610379852, 2588779971, -6550443625, 19346356485, 13453617259]","[2.9, 0.77, -2.61, 5.86, 4.34]","[1731857664, 12772683478, 8025009007, 21938913867, 7423011738]","[3088135322, -14716796974, 3691070356, -7951904810, -5911623748]","[11570791797, -5801791969, -7558570515, -18718386318, -3972517706]","[4819992986, -1944113496, 11716079363, 13987009057, 1511387990]","[128.88, 118.15, 120.32, 101.12, 80.67]","[108.21, 93.64, 92.0, 102.92, 129.51]","[5.86, 0.03, 0.55, 3.68, 7.57]","[1514.33, 1467.34, 1361.97, 1479.12, 1542.71]","[29.82, 1.54, -25.29, 31.46, -6.01]","[9.44, 8.35, 7.79, 9.07, 7.99]","[6.66, 6.44, 4.9, 6.21, 5.38]",C262,"C261,2 반도체 및 전자부품",6.7,8.89,23.19,-12.69,161.52,0.67,10.0
069140,누리플랜,KOSDAQ,27897045792,48.63,85820394.35,3.37,1.46,3.87,0.52,4,2026-08-11,"[-20.17, 3.56, 4.1, 3.37]","[-18.72, 1.37, 0.97, 1.46]","[-66.72, 4.76, 2.96, 3.87]","[0.68, 0.47, 0.95, 0.52]","[9.94, 32.08, 13.52]","[2021, 2022, 2023, 2024, 2025]","[133355666222, 131152943054, 122181435860, 116059214572, 117635132082]","[3118306290, -6062774385, -24645655286, 4129750521, 4820589569]","[1472314842, -7501215203, -27513023705, 1835004074, -1053868782]","[1.1, -5.72, -22.52, 1.58, -0.9]","[-1123266285, 1447431703, -13105111969, 5008723032, 9234564838]","[-4274046204, 717121065, -90133185, 324973940, -2147267838]","[3578209947, 9057229549, 9564785745, -5060479582, -6820569692]","[-5397312489, 2164552768, -13195245154, 5333696972, 7087297000]","[244.2, 359.27, 256.31, 246.09, 203.28]","[68.3, 48.9, 39.84, 44.37, 38.88]","[1.56, -2.56, -8.15, 0.93, 1.97]","[864.92, 605.49, 54.09, 80.84, 101.17]","[-4.3, -1.65, -6.84, -5.01, 1.36]","[4.76, 5.4, 6.29, 6.13, 6.5]","[5.15, 3.62, 4.22, 4.65, 5.41]",C25,C25 금속가공제품(기계 및 가구 제외),5.43,7.91,3.54,6.03,-33.93,1.23,5.0
017000,신원종합개발,KOSDAQ,27886584530,3.31,197703110.25,5.35,3.52,7.06,0.23,7,2026-08-14,"[1.01, 5.78, 4.07, 5.35]","[3.24, 2.53, 2.19, 3.52]","[8.13, 5.17, 4.33, 7.06]","[0.41, 0.31, 0.34, 0.23]","[5.02, 5.91, 7.75, 3.31]","[2021, 2022, 2023, 2024, 2025]","[139060809283, 188210171518, 309755353209, 259809713516, 211310547626]","[5119302038, 2032585973, 3128726284, 15013758701, 8599532119]","[4294939615, 9124637217, 10778762230, 2757455416, 5430067426]","[3.09, 4.85, 3.48, 1.06, 2.57]","[-11341741281, 12039838160, 18499805212, 12937999028, 3406341491]","[5952314856, -22827245282, -19744936354, 13362206614, -5074340937]","[15508371345, -6373964328, -1475367070, -14278208455, -4798630880]","[-5389426425, -10787407122, -1245131142, 26300205642, -1667999446]","[124.15, 142.06, 151.26, 103.99, 98.14]","[174.78, 117.33, 111.43, 167.89, 163.88]","[3.25, 0.9, 1.78, 7.42, 15.22]","[48.26, 56.2, 69.79, 78.77, 87.14]","[12.32, 35.34, 64.58, -16.12, -18.67]","[1.78, 2.48, 3.84, 3.65, 3.05]","[3.39, 3.52, 6.03, 5.49, 5.0]",F41,F41 종합 건설업,4.31,4.27,10.94,36.82,240.13,,
